date,device_id,timestamp,interval_index,raw_switch_1,raw_add_ele,raw_cur_current,raw_cur_power,raw_cur_voltage,proc_power_w,proc_voltage_v,proc_current_a,proc_is_active,proc_total_kwh_accumulated,weather_temp,weather_humidity,weather_pressure,raw_countdown_1,raw_voltage_coe,raw_electric_coe,raw_power_coe,raw_electricity_coe,raw_fault,raw_relay_status,raw_overcharge_switch,raw_light_mode,raw_child_lock,raw_cycle_time,raw_random_time,raw_switch_inching
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 22:30:00,39,True,72,0,1090,2333,109.01,233.3,0.0,True,0.7268,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 22:40:00,40,True,74,0,1090,2325,109.01,232.51,0.0,True,0.7449,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 22:50:00,41,True,76,0,1090,2323,109.01,232.33,0.0,True,0.7631,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 23:00:00,42,True,78,0,1090,2324,109.01,232.47,0.0,True,0.7813,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 23:10:00,43,True,79,0,1090,2328,109.01,232.81,0.0,True,0.7994,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 23:20:00,44,True,81,0,1090,2328,109.01,232.81,0.0,True,0.8176,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 23:30:00,45,True,83,0,1090,2326,109.01,232.68,0.0,True,0.8358,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 23:40:00,46,True,85,0,1090,2324,109.01,232.4,0.0,True,0.8539,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-02 23:50:00,47,True,87,0,1090,2333,109.01,233.37,0.0,True,0.8721,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 00:00:00,48,True,89,0,1090,2331,109.01,233.18,0.0,True,0.8903,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 00:10:00,49,True,90,0,1090,2333,109.01,233.37,0.0,True,0.9084,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 00:20:00,50,True,92,0,1090,2334,109.01,233.48,0.0,True,0.9266,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 00:30:00,51,True,94,0,1090,2331,109.01,233.11,0.0,True,0.9448,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 00:40:00,52,True,96,0,1090,2328,109.01,232.8,0.0,True,0.9629,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 00:50:00,53,True,98,0,1090,2324,109.01,232.4,0.0,True,0.9811,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 01:00:00,54,True,99,0,1090,2330,109.01,233.08,0.0,True,0.9993,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 01:10:00,55,True,101,0,1090,2330,109.01,233.01,0.0,True,1.0175,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 01:20:00,56,True,103,0,1090,2321,109.01,232.19,0.0,True,1.0356,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 01:30:00,57,True,105,0,1090,2317,109.01,231.72,0.0,True,1.0538,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 01:40:00,58,True,107,0,1090,2319,109.01,231.91,0.0,True,1.072,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 01:50:00,59,True,109,0,1090,2313,109.01,231.34,0.0,True,1.0901,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 02:00:00,60,True,110,0,1090,2319,109.01,231.96,0.0,True,1.1083,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 02:10:00,61,True,112,0,1090,2318,109.01,231.81,0.0,True,1.1265,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 02:20:00,62,True,114,0,1090,2312,109.01,231.28,0.0,True,1.1446,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 02:30:00,63,True,116,0,1090,2316,109.01,231.65,0.0,True,1.1628,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 02:40:00,64,True,118,0,1090,2314,109.01,231.43,0.0,True,1.181,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 02:50:00,65,True,119,0,1090,2314,109.01,231.49,0.0,True,1.1991,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 03:00:00,66,True,121,0,1090,2312,109.01,231.21,0.0,True,1.2173,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 03:10:00,67,True,123,0,1090,2312,109.01,231.21,0.0,True,1.2355,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 03:20:00,68,True,125,0,1090,2314,109.01,231.47,0.0,True,1.2536,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 03:30:00,69,True,127,0,1090,2317,109.01,231.7,0.0,True,1.2718,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 03:40:00,70,True,128,0,1090,2326,109.01,232.6,0.0,True,1.29,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 03:50:00,71,True,129,195,68,2327,6.86,232.7,0.195,True,1.2911,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 04:00:00,72,True,129,253,88,2320,8.88,232.0,0.254,True,1.2926,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 04:10:00,73,True,129,252,88,2317,8.83,231.77,0.253,True,1.2941,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 04:20:00,74,True,129,253,88,2309,8.83,230.96,0.253,True,1.2955,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 04:30:00,75,True,129,252,88,2314,8.83,231.4,0.253,True,1.297,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 04:40:00,76,True,129,316,88,1851,8.83,185.14,0.316,True,1.2985,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 04:50:00,77,True,130,723,152,1393,15.21,139.34,0.724,True,1.301,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 05:00:00,78,True,130,961,240,1657,24.04,165.77,0.962,True,1.305,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 05:10:00,79,True,130,1021,285,1851,28.53,185.18,1.022,True,1.3098,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 05:20:00,80,False,130,0,0,2309,0.0,230.93,0.0,False,1.3098,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 05:30:00,81,False,130,0,0,2314,0.0,231.47,0.0,False,1.3098,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 05:40:00,82,True,131,876,306,2316,30.61,231.62,0.876,True,1.3149,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 05:50:00,83,True,131,671,235,2327,23.57,232.7,0.672,True,1.3188,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 06:00:00,84,False,131,0,0,2310,0.0,231.05,0.0,False,1.3188,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 06:10:00,85,True,132,1160,405,2318,40.57,231.89,1.16,True,1.3256,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 06:20:00,86,True,133,1206,421,2315,42.12,231.53,1.206,True,1.3326,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 06:30:00,87,True,134,2189,748,2293,74.87,229.3,2.189,True,1.3451,24.62,73.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 06:40:00,88,True,135,1196,419,2327,41.97,232.7,1.196,True,1.3521,,,,,,,,,,,,,,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 06:50:00,89,True,136,2189,748,2293,74.87,229.3,2.189,True,1.3646,24.62,73.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 07:00:00,90,True,137,2189,748,2293,74.87,229.3,2.189,True,1.377,24.62,73.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 07:10:00,91,True,138,2141,737,2314,73.76,231.4,2.141,True,1.3893,24.62,75.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 07:20:00,92,True,140,2141,737,2314,73.76,231.4,2.141,True,1.4016,24.62,75.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 07:30:00,93,True,141,2141,737,2314,73.76,231.4,2.141,True,1.4139,24.18,78.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 07:40:00,94,True,142,2127,736,2327,73.65,232.7,2.127,True,1.4262,24.18,78.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 07:50:00,95,True,143,2127,736,2327,73.65,232.7,2.127,True,1.4385,24.18,78.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 08:00:00,96,True,145,2127,736,2327,73.65,232.7,2.127,True,1.4507,24.62,75.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 08:10:00,97,True,146,2108,737,2349,73.73,234.9,2.108,True,1.463,24.43,76.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 08:20:00,98,True,147,2108,737,2349,73.73,234.9,2.108,True,1.4753,24.34,76.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 08:30:00,99,True,148,2108,737,2349,73.73,234.9,2.108,True,1.4876,24.34,76.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 08:40:00,100,True,149,2108,737,2349,73.73,234.9,2.108,True,1.4999,24.29,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 08:50:00,101,True,151,2108,737,2349,73.73,234.9,2.108,True,1.5122,23.89,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 09:00:00,102,True,152,2108,737,2349,73.73,234.9,2.108,True,1.5245,23.95,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 09:10:00,103,True,153,2113,729,2314,72.96,231.4,2.113,True,1.5366,23.95,77.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 09:20:00,104,True,154,2113,729,2314,72.96,231.4,2.113,True,1.5488,23.89,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 09:30:00,105,True,156,2113,729,2314,72.96,231.4,2.113,True,1.5609,23.89,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 09:40:00,106,True,157,2113,729,2314,72.96,231.4,2.113,True,1.5731,23.89,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 09:50:00,107,True,158,2113,729,2314,72.96,231.4,2.113,True,1.5853,23.89,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 10:00:00,108,True,159,2113,729,2314,72.96,231.4,2.113,True,1.5974,23.89,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 10:10:00,109,True,160,2091,720,2322,72.1,232.2,2.091,True,1.6094,23.84,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 10:20:00,110,True,162,2091,720,2322,72.1,232.2,2.091,True,1.6214,23.56,80.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 10:30:00,111,True,163,2091,720,2322,72.1,232.2,2.091,True,1.6335,23.56,80.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 10:40:00,112,True,164,2091,720,2322,72.1,232.2,2.091,True,1.6455,23.89,77.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 10:50:00,113,True,165,2091,720,2322,72.1,232.2,2.091,True,1.6575,23.89,77.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 11:00:00,114,True,166,2091,720,2322,72.1,232.2,2.091,True,1.6695,23.89,77.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 11:10:00,115,True,168,2085,724,2335,72.44,233.5,2.085,True,1.6816,23.76,78.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 11:20:00,116,True,169,2085,724,2335,72.44,233.5,2.085,True,1.6937,23.76,77.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 11:30:00,117,True,170,2085,724,2335,72.44,233.5,2.085,True,1.7057,23.84,77.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 11:40:00,118,True,171,2085,724,2335,72.44,233.5,2.085,True,1.7178,23.76,78.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 11:50:00,119,True,172,2085,724,2335,72.44,233.5,2.085,True,1.7299,23.76,78.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 12:00:00,120,True,174,2085,724,2335,72.44,233.5,2.085,True,1.742,23.81,78.0,1013.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 12:10:00,121,True,175,2059,715,2340,71.56,234.0,2.059,True,1.7539,23.76,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 12:20:00,122,True,176,2059,715,2340,71.56,234.0,2.059,True,1.7658,23.84,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 12:30:00,123,True,177,2059,715,2340,71.56,234.0,2.059,True,1.7777,23.79,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 12:40:00,124,True,177,295,103,2340,10.39,234.0,0.295,True,1.7795,23.65,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 12:50:00,125,True,179,1859,644,2340,64.44,234.0,1.859,True,1.7902,23.71,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 13:00:00,126,True,180,1879,655,2344,65.54,234.4,1.879,True,1.8011,23.71,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 13:10:00,127,True,181,0,1090,2331,109.01,233.1,0.0,True,1.8193,23.4,77.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 13:20:00,128,True,183,0,1090,2331,109.01,233.1,0.0,True,1.8375,,,,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 13:30:00,129,True,185,0,1090,2331,109.01,233.1,0.0,True,1.8556,23.2,78.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 13:40:00,130,True,187,0,1090,2331,109.01,233.1,0.0,True,1.8738,23.28,78.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 13:50:00,131,True,189,0,1090,2331,109.01,233.1,0.0,True,1.892,,,,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 14:00:00,132,True,191,0,1090,2331,109.01,233.1,0.0,True,1.9101,23.2,78.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 14:10:00,133,True,192,0,1090,2344,109.01,234.4,0.0,True,1.9283,23.2,78.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 14:20:00,134,True,194,0,1090,2344,109.01,234.4,0.0,True,1.9465,23.15,79.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 14:30:00,135,True,196,0,1090,2344,109.01,234.4,0.0,True,1.9646,23.15,79.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 14:40:00,136,True,198,0,1090,2344,109.01,234.4,0.0,True,1.9828,23.2,79.0,1014.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 14:50:00,137,True,200,0,1090,2344,109.01,234.4,0.0,True,2.001,23.38,80.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 15:00:00,138,True,201,0,1090,2344,109.01,234.4,0.0,True,2.0192,23.51,79.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 15:10:00,139,True,203,0,1090,2335,109.01,233.5,0.0,True,2.0373,23.51,79.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 15:20:00,140,True,205,0,1090,2335,109.01,233.5,0.0,True,2.0555,23.56,79.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
2026-01-03,a3ed2fe218a724b4fepeni,2026-01-03 15:30:00,141,True,207,0,1090,2335,109.01,233.5,0.0,True,2.0737,23.56,79.0,1015.0,0,567,29676,15976,2610,0,last,False,relay,False,,,
